topic,post,context
157790,334,我就是这样撕的，结果只撕掉了两条
157790,326,我不理解
155786,1163,"狐仙姐姐,原来是,摘要,抠脚大叔,这下想不冲都不行啦"
158029,10,"是,的"
155786,1078,"《仙舟粗口,》"
157790,31,"这就是,带给荧妹的自信"
155786,1010,不要害得大家玩不了星穹铁道
130489,10351,蜘蛛在第四张女生的包上
157388,5,这不就是
157483,8,形式与政策挂科了关我形势与政策什么事呢
125564,886,虽然人少，但也是有4-8层的
157278,71,"笑话一则,抢到票了吗？抢到了！coser在哪里？在外边！"
125564,876,这就是 最后一位数学全才
157096,15,其实是坩埚偷偷喝太多，都给喝干了
155786,675,会撞上去把你顶开，被钟离柱子这种挡住会消失瞬移
155786,669,仙舟灵异事件
156949,30,散兵：从文盲到教令院博士
156801,78,原来是一脉相承啊
155786,548,持续爆笑
156666,14,“开盒”通常是指打开一个新购买的电子设备的包装盒，取出设备并开始使用它。这个词语也经常用于描述打开一个已封装的商品或礼物的过程。在某些情况下，“开盒”也可以指开展一项新项目或启动一个新计划的过程。
155786,454,侵蚀之律者降临在空间站
156573,4,"太对了哥,之前全勤,的时候期期都是大保底吃满，60级之后半退坑结果30就出申鹤,从此再也不给mhy一分钱，xp抽卡主打一个快乐"
156572,11,"虽然一直在打扫，但似乎,地上总是有不明液体"
156572,4,lz记得改id
155786,395,"希儿歪了姬子老师,已经习惯了，不歪不是mhy"
155786,289,mhy社区会给你虚空pvp的
156247,10,召唤
155786,221,"刚看到,感谢同行,以为是同行，没想到是同行"
144302,511,这个音符…不对！你是侵蚀之律者
155786,175,大伟哥是不是天天在办公室刷水源
155786,165,当然不是我，群友发的
155786,162,输麻了
156087,35,这课没必要听的，反正记p，反正社会实践划水摆烂轻轻松松
156071,7,现在来电了
155786,155,给大噶cancan星铁的小蛋糕
156010,12,当然是主角
155991,31,没有，没有，没有
155991,28,这下想不学都不行咯
155786,88,"持续投喂,不要以为找不到你"
155786,86,在的 我看我同学有出的
155786,83,出了杨卧起坐，想要白露
155786,71,不要妨碍叔叔赚钱.jpg
155786,28,"椅子居然不能坐,，感觉不如"
144302,486,爱门
155284,104,还有清华核定向
125939,784,又不是你绿黑黄院，人家也有自己的楼
125939,780,你猜理科群楼还有别的学院吗
125939,778,还想用300？回你706去
130489,9404,大字不识mhy
125939,774,"是时候给数院加自己的tag了,和理科群楼实际占比反着来是吧"
155704,183,召唤绿黑黄大使，速速将帖子拉回正轨
155704,172,你哪怕上个高等代数再张嘴呢
144302,477,我记得某期幕后讲过就是这么来的
155680,7,v ta50
125939,755,"其实是已经超了的，不过,楼删帖多"
155704,138,省流：跨服聊天&对牛弹琴
125939,752,好好好 超超need
146552,243,数院重回水源第一大院宝座
155704,92,这位是懂自我批评的
155626,3,等有钱了一定换一个看图片有声音的脑子
155620,6,哇你好快
144302,475,"这不是一个意思吗,无瑕的乐土，永恒的乐园"
155704,82,不美好又不切实际的幻想
155704,36,别尬黑，他不是吹的
155253,42,游戏厅赛车（bushi
155284,53,不是，最后平均分就是这些
155237,56,"emoji勾那一栏,或者直接输入,：,："
155284,40,永远难忘的一张图
155237,8,"好好好,/,年龄±3,/,真诚善良,/,有责任心,/,擅长多种体育运动,/,江浙沪,/,干净清爽,/,男生"
155023,86,就要女装，就要女装
153655,883,隋唐小测满昏
155224,9,"不用怀疑，就是的,从人节之后一直放在包图广场"
153655,801,6号楼保安挺摸的，进门就没管过
153655,733,9.24好像推免结束来着，这下不得不设了
153655,640,蒸馍
155023,79,我怕door菲莉丝实名不服
155023,77,看起来我们买的好像一样的（？），为什么我喂它不吃
153655,537,他们真的是这么说的
153655,448,"抑,dz，鉴定为：,，你不服气？"
153655,377,一眼数院本科思政lx
155159,9,你不扶器么
155148,11,笔记本激活码是绑主板的吧（或者是微软账户？），我上次重装之后自动激活了
153655,261,不会要合并完一网打尽吧，在座的各位都别想逃
153655,160,"嗨,，我的神！"
155023,64,"（是厅长吧？）,不愧是大猪咪，一点也不挑食"
130489,9079,试了一下，结果闪退太多次触发安全模式了
125564,637,吉时已到！
125564,633,蹲
155023,11,cy，上次喂坩埚它闻了一下直接跑掉了
154983,43,"难道不是眼泪从____流了出来,你知道这里填什么"
154983,34,可恶，没图还折叠
154944,36,"14拍照确实,同一张照片我妈的14拍出来就比我的12好看"
154944,29,"手持iPhone12pm，用了快两年了，,流畅度完全可以相信，大概就是某开放世界手游高画质没什么压力的水平（不过手机画质毕竟有物理限制，所以我选择用平板,）,信号也还好（？）可能主要是校园网的功劳，不过电梯里确实没网，不知道别的手机怎么样,个人感觉主要是散热难绷，天热的时候刷网页看文字一会就烫的屏幕变暗了；环境温度比较低的时候就好一些，开原神也能撑住不烫（当然仅限30帧）,续航大概在一天1.5充，早上起来满电，不是高强度看手机的话大概能撑到晚饭前；用了两年电池健康还有81,卡在81不掉了，我还想过保之前低价换电池的,大概估计一下，不物理报废的话想撑个5-6年再换新机，毕竟上一部iPhone6s就用了六年，被我摔爆了才换的hhhh"
154611,102,"饭圈,沙卵,你懂的，可不能外传"
154661,47,"近世代数引论,实分析,实变函数论"
154593,2,"汉字不要放到链接里去,，这样打不开的,应该是这样子,；好人一生平安！"
154561,7,这下上的是酒吧舞大学了
85079,5619,派蒙持续上分
154515,93,"这也能联想,难道不是凑个整吗"
154515,72,好好好，马上去二餐开盒
154515,66,"差点看成,交合"
154485,4,"我先放一个,在这里"
154313,23,应该吊起来狠狠地打
125939,634,这么睡不晚是吧
153655,32,"各位同学好（非强基计划同学）：,为了搭建学院与学生间的对话交流平台，悉心倾听学生心声。学院将于4月26日（下周三）中午12：00举办“院长有约”活动，地点为理科实验楼6号楼706会议室。大家可以就学习、生活等方面谈感想、提建议，畅所欲言。想参加的同学可填写问卷报名：（链接）。问卷截止时间为4月23日（本周日）下午16：00。学院会为大家提供午餐，请报名的同学按时到场，以免浪费。,不过是面向大二大三的"
130489,8773,本车已搭载Windows7智能车载系统
142747,9311,"我超，才知道，之前是朋友发的,有没有链接，这就去改"
153850,8,化院也赢麻
153850,4,"好好好,作者传送门"
152851,57,我干啥，我就一米多点
153204,3,好好好，枪毙的时候让你插队
153106,3,"十八周,不是"
130489,8027,这什么原理
152852,7,电草 音乐 节（？）
85079,5451,"社奉行兄妹持续承包深渊,最后绫华开出大被劈死了，大招还在，最后和剑鬼一换一"
152750,27,下午在前边，吃了个饭回来就在最后听了
152750,21,这至少是第四次弹出来
152706,189,"后排坐一起唱歌的是什么社交恐怖分子,安如磐石,只是说社交方面恐怖，没有其他意思"
152492,14,不用预约&出来比较方便吧
152617,4,ip属地：妈妈省的
152415,19,那个是职工社保，我们办的居民社保
152327,10,"监测到关键词,校医院,，即答：,一折药房、开转诊单,时代变啦，现在刷医保卡拿药二折，也不要转诊单力"
144302,370,交大萧敬腾
130489,7720,"肯定是,流感已被上传到550W，很快整个世界都将是,的天下辣"
144302,360,细说图图
152224,13,"总____能有两个吗,真的有一种双总部模式"
152224,8,谨记，隔墙有耳
130489,7690,"胡桃里,改天去天街看看"
151935,36,"来点大道理,做事情靠的是手，而不是嘴。嘴上说得天花乱坠，大道理一套一套的，做起事情来啥都不会。时间一长，谁还会信任你提拔你，谁还会给你机会证明你自己呢？,不蒸馒头争口气，这说的不是小肚鸡肠的怨气，而是奋发图强的志气。,第一次固然珍贵，但最珍贵的是为第一次白白浪费掉的时间和精力。只有过了第一次，才会有第二次、第三次。,因为我信守诺言、履行职责，所以我才快乐，我不逃不是因为我胆怯，而是我有足够的勇气和决心面对我的过错。,生活中有很多的不如意，如果一不开心，就寄希望于如果当初，那你永远都不会开心。"
149874,51,是不是要自己是金会员才能赠送，我怎么只有企业铂金
85079,5383,"不会是时大夫吧,摘要,芽儿呦，什么法国圣遗物,不行了我cpu要烧了"
152050,3,可以索道上，走路下
151935,12,"里面的人听着，交出臭豆腐蛋，释放人质，这是你唯一的出路！,老邢啊～你是不是wo滴慌呀～呀呼一吼嘿"
142747,6833,坩埚加油干
151602,50,"你说得对，但是,就是做不到这三点才会算错的"
151655,43,生日从来都不是你一个人的节日哦，愿意为你送蛋糕，点蜡烛，鼓掌欢呼的人，都发自真心地感谢你能够降生在这个世界上。所以，一定要热热闹闹的才好，让所有人都有感谢你的机会！那么，生日快乐！准备好了吗？我要放烟花了！
151621,24,先在水源试运行一下
151594,4,加我也行，我能v40斤
85079,5326,大风机关上号说话
151494,27,前几天不就有，年龄倒是对上了，不过其他条件就不知道力
85079,5282,右下角三个点，点开有一个小旗子
151391,7,好奇lz的车车是什么样子，怎么这么命运多舛
151368,5,更新：已经排到东中4号楼门口了
151364,3,是时候搬出那张调水温梗图了
151271,16,超超need​
151288,21,源友的联想能力我是认可的
130489,7231,让我看看是谁放大看上面的字
130489,7196,本来挺喜欢动感地带的
150991,2,好好好，lz记得改昵称
150920,16,一共俩贴还是一样的，没救了，叉出去吧
150915,31,"馆长和阿副,还有线上线下考"
150915,15,来了
150869,38,"真,屯屯鼠"
150874,8,左边人像那里可以直接看到名字的
130489,7124,主打一个陪伴
150798,25,"真实了，此外还有,跟人说话总是要低着头，导致不注意就会驼背,便宜又好看的鞋子,往往,肯定没有合适的码,日常嫌弃桌子矮，床不够长,到处碰头"
150611,9,数博加五
150609,7,好好好
125564,573,"鉴定为无效打码,看颜色就知道是什么"
150235,59,"好想发一贴，但是,只有吵架故事没有爱情故事"
150437,10,挤挤就没了（
150432,2,支持！昨天在摊位上水源都打不开
130489,6836,习 题全解指南？
150332,35,凑凑need
150339,4,可恶 被抢先了
150302,11,一层楼都是皮卡丘
150265,6,梦回高中：坩埚钳三个字都没写对
85079,5089,在月妈的探店攻略里看到了，原来在五角场
149903,344,水源盒王名不虚传
150050,21,哈啰看了连夜撤走人节赞助
149851,27,闻得好，奖励你五棵石楠树
149871,4,"卖的真快,怎么都在抢"
149830,2,看点来了
149817,28,靠力气赚钱心里才踏实，是无数平凡人的生活信仰
149764,4,阿里嘎多美羊羊桑
149680,12,"因为是SMS，左右夹击,School of Mathematical Science"
